STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,year
63740099999,2020-03-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.9,24,63.7,24,9999.9,0,999.9,0,6.2,24,5.0,24,15.0,999.9,79.3, ,64.4,*,0.12,G,999.9,10000,2020
63740099999,2020-03-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.7,24,62.9,24,9999.9,0,999.9,0,6.6,24,6.6,24,15.9,999.9,80.6,*,62.6,*,0.04,G,999.9,10,2020
63740099999,2020-03-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,23,63.4,23,9999.9,0,999.9,0,6.5,23,7.2,23,13.0,999.9,78.8,*,62.6,*,0.0,G,999.9,10000,2020
63740099999,2020-03-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,24,61.7,24,9999.9,0,999.9,0,6.7,24,8.6,24,19.0,999.9,79.2,*,64.4,*,0.0,I,999.9,0,2020
63740099999,2020-03-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,22,61.9,22,9999.9,0,999.9,0,7.9,22,7.7,22,13.0,999.9,78.8,*,66.2,*,0.0,I,999.9,0,2020
63740099999,2020-03-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,21,62.1,21,9999.9,0,999.9,0,8.3,21,5.5,21,13.0,999.9,80.6,*,64.4,*,0.0,I,999.9,0,2020
63740099999,2020-03-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",72.1,24,62.4,24,9999.9,0,999.9,0,5.9,24,6.1,24,13.0,999.9,82.4,*,63.7,*,0.0,I,999.9,0,2020
63740099999,2020-03-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",72.4,24,62.4,24,9999.9,0,999.9,0,6.1,24,7.6,24,14.0,999.9,82.4,*,64.4,*,0.0,I,999.9,100000,2020
63740099999,2020-03-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",71.3,24,62.0,24,9999.9,0,999.9,0,6.5,24,8.3,24,17.1,999.9,80.6,*,65.3,*,0.0,I,999.9,0,2020
63740099999,2020-03-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.9,24,61.4,24,9999.9,0,999.9,0,7.0,24,8.7,24,15.9,999.9,80.6,*,63.9,*,0.0,I,999.9,0,2020
63740099999,2020-03-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.3,24,60.5,24,9999.9,0,999.9,0,6.6,24,8.1,24,17.1,999.9,78.8,*,60.8,*,0.12,G,999.9,10000,2020
63740099999,2020-03-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.1,24,61.8,24,9999.9,0,999.9,0,6.4,24,9.0,24,15.0,999.9,78.8,*,62.6,*,0.0,G,999.9,110000,2020
63740099999,2020-03-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.2,24,58.7,24,9999.9,0,999.9,0,6.5,24,9.9,24,15.0,999.9,78.8,*,62.6,*,0.0,I,999.9,0,2020
63740099999,2020-03-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,24,57.8,24,9999.9,0,999.9,0,7.2,24,7.6,24,13.0,999.9,78.8,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-03-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.5,24,59.1,24,9999.9,0,999.9,0,6.1,24,6.2,24,15.0,999.9,82.4,*,57.2,*,0.0,I,999.9,100000,2020
63740099999,2020-03-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.0,24,61.3,24,9999.9,0,999.9,0,6.6,24,6.3,24,17.1,999.9,80.6,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-03-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.9,24,61.4,24,9999.9,0,999.9,0,6.8,24,5.0,24,15.9,999.9,80.6,*,60.3,*,0.04,E,999.9,10010,2020
63740099999,2020-03-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.2,21,61.9,21,9999.9,0,999.9,0,6.6,21,5.8,21,17.1,999.9,84.2,*,60.8,*,99.99, ,999.9,110010,2020
63740099999,2020-03-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.9,24,60.4,24,9999.9,0,999.9,0,6.2,24,4.7,24,11.1,999.9,77.7, ,60.8,*,1.73,G,999.9,10000,2020
63740099999,2020-03-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.0,24,61.4,24,9999.9,0,999.9,0,6.7,24,5.7,24,12.0,999.9,77.2,*,60.1,*,0.0,G,999.9,10010,2020
63740099999,2020-03-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,59.3,24,9999.9,0,999.9,0,6.3,24,5.2,24,11.1,999.9,78.8,*,60.3,*,0.59,G,999.9,10010,2020
63740099999,2020-03-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.5,22,62.9,22,9999.9,0,999.9,0,7.1,22,7.5,22,15.0,999.9,79.0,*,62.1,*,0.04,G,999.9,10000,2020
63740099999,2020-03-31,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.1,24,62.5,24,9999.9,0,999.9,0,6.2,24,8.3,24,15.9,999.9,80.6,*,64.4,*,0.08,G,999.9,0,2020
63740099999,2020-04-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.0,24,62.0,24,9999.9,0,999.9,0,5.9,24,7.5,24,15.0,999.9,80.6,*,62.6,*,0.0,G,999.9,100000,2020
63740099999,2020-04-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.1,24,61.6,24,9999.9,0,999.9,0,6.6,24,7.8,24,18.1,999.9,80.6,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-04-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.5,24,61.5,24,9999.9,0,999.9,0,6.1,24,7.9,24,14.0,999.9,78.8,*,62.6,*,0.0,I,999.9,100000,2020
63740099999,2020-04-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.7,24,60.6,24,9999.9,0,999.9,0,6.0,24,7.8,24,15.0,999.9,78.8,*,62.1,*,0.0,I,999.9,0,2020
63740099999,2020-04-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.7,24,60.4,24,9999.9,0,999.9,0,6.5,24,7.9,24,15.0,999.9,78.8,*,62.6,*,0.0,I,999.9,0,2020
63740099999,2020-04-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.3,24,61.1,24,9999.9,0,999.9,0,7.1,24,8.5,24,14.0,999.9,77.0,*,62.6,*,0.24,G,999.9,10000,2020
63740099999,2020-04-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.3,24,62.7,24,9999.9,0,999.9,0,6.5,24,7.8,24,15.0,999.9,78.8,*,62.6,*,0.28,G,999.9,0,2020
63740099999,2020-04-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.1,24,61.3,24,9999.9,0,999.9,0,7.0,24,8.0,24,17.1,999.9,78.8,*,62.6,*,0.0,G,999.9,0,2020
63740099999,2020-04-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.0,24,60.7,24,9999.9,0,999.9,0,6.1,24,6.0,24,11.1,999.9,78.8,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-04-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.6,24,59.9,24,9999.9,0,999.9,0,5.8,24,4.4,24,9.9,999.9,78.8,*,59.0,*,0.0,I,999.9,100000,2020
63740099999,2020-04-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.4,24,59.6,24,9999.9,0,999.9,0,6.3,24,6.5,24,11.1,999.9,80.6,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-04-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.2,24,62.1,24,9999.9,0,999.9,0,6.5,24,4.4,24,9.9,999.9,82.4,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-04-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.9,24,63.7,24,9999.9,0,999.9,0,6.4,24,6.4,24,15.9,999.9,80.6,*,62.6,*,99.99, ,999.9,10000,2020
63740099999,2020-04-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.7,24,61.6,24,9999.9,0,999.9,0,6.5,24,4.0,24,15.0,999.9,80.6,*,60.8,*,0.04,G,999.9,0,2020
63740099999,2020-04-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.9,24,60.3,24,9999.9,0,999.9,0,6.7,24,6.0,24,12.0,999.9,80.6,*,60.8,*,0.0,G,999.9,10010,2020
63740099999,2020-04-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.2,24,60.4,24,9999.9,0,999.9,0,6.4,24,5.9,24,15.9,999.9,82.4,*,59.0,*,0.2,G,999.9,100010,2020
63740099999,2020-04-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.6,24,63.1,24,9999.9,0,999.9,0,6.5,24,5.1,24,22.9,999.9,78.8,*,59.0,*,0.02,G,999.9,0,2020
63740099999,2020-04-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,24,63.5,24,9999.9,0,999.9,0,6.4,24,6.1,24,15.9,999.9,78.8,*,60.8,*,0.01,G,999.9,10010,2020
63740099999,2020-04-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.5,24,61.5,24,9999.9,0,999.9,0,6.5,24,6.6,24,12.0,999.9,73.4,*,60.8,*,1.5,G,999.9,10000,2020
63740099999,2020-04-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.9,24,62.2,24,9999.9,0,999.9,0,6.3,24,5.7,24,11.1,999.9,77.0,*,62.6,*,0.0,G,999.9,10000,2020
63740099999,2020-04-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,62.1,24,9999.9,0,999.9,0,6.5,24,5.4,24,14.0,999.9,78.8,*,60.8,*,1.97,G,999.9,10010,2020
63740099999,2020-04-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.0,24,62.7,24,9999.9,0,999.9,0,6.4,24,4.7,24,8.9,999.9,75.2,*,60.8,*,0.2,G,999.9,10010,2020
63740099999,2020-04-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.0,24,60.7,24,9999.9,0,999.9,0,5.5,24,6.8,24,13.0,999.9,71.6,*,60.8,*,1.26,G,999.9,10000,2020
63740099999,2020-04-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.2,23,61.3,23,9999.9,0,999.9,0,6.5,23,5.0,23,9.9,999.9,80.6,*,59.0,*,0.0,G,999.9,10010,2020
63740099999,2020-04-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.0,22,61.5,22,9999.9,0,999.9,0,6.2,21,4.5,22,8.9,999.9,73.4,*,60.8,*,1.18,G,999.9,10000,2020
63740099999,2020-04-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.5,22,62.8,22,9999.9,0,999.9,0,6.5,22,4.5,22,13.0,999.9,77.0,*,62.6,*,0.0,G,999.9,10,2020
63740099999,2020-04-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,60.7,24,9999.9,0,999.9,0,6.7,24,3.9,24,8.9,999.9,75.2,*,60.8,*,0.02,G,999.9,10000,2020
63740099999,2020-04-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.2,24,61.3,24,9999.9,0,999.9,0,6.3,24,4.3,24,14.0,999.9,77.0,*,57.2,*,0.04,G,999.9,10000,2020
63740099999,2020-04-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.0,24,62.4,24,9999.9,0,999.9,0,6.5,24,5.0,24,9.9,999.9,77.0,*,62.6,*,0.24,G,999.9,10000,2020
63740099999,2020-04-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.8,24,61.7,24,9999.9,0,999.9,0,6.5,24,6.6,24,12.0,999.9,77.0,*,62.8,*,0.0,G,999.9,10,2020
63740099999,2020-05-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.9,24,61.6,24,9999.9,0,999.9,0,7.2,24,6.5,24,11.1,999.9,77.0,*,60.8,*,0.02,E,999.9,10010,2020
63740099999,2020-05-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.7,24,61.8,24,9999.9,0,999.9,0,6.5,24,4.7,24,11.1,999.9,75.2,*,62.6,*,99.99, ,999.9,10000,2020
63740099999,2020-05-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.8,24,61.3,24,9999.9,0,999.9,0,7.2,24,6.0,24,11.1,999.9,78.8,*,62.6,*,0.0,I,999.9,0,2020
63740099999,2020-05-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.3,24,62.0,24,9999.9,0,999.9,0,6.2,24,6.0,24,15.0,999.9,80.6,*,60.8,*,0.35,E,999.9,10000,2020
63740099999,2020-05-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.5,23,61.7,23,9999.9,0,999.9,0,6.5,23,5.0,23,11.1,999.9,78.8,*,63.5,*,0.0,I,999.9,0,2020
63740099999,2020-05-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",69.1,24,62.3,24,9999.9,0,999.9,0,6.5,24,6.6,24,14.0,999.9,78.8,*,62.6,*,99.99, ,999.9,10000,2020
63740099999,2020-05-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.6,24,60.3,24,9999.9,0,999.9,0,6.5,24,6.7,24,13.0,999.9,77.0,*,62.6,*,0.03,G,999.9,0,2020
63740099999,2020-05-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,24,60.6,24,9999.9,0,999.9,0,6.9,24,4.6,24,12.0,999.9,73.4,*,60.8,*,0.0,G,999.9,10000,2020
63740099999,2020-05-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.6,23,61.6,23,9999.9,0,999.9,0,7.2,23,4.8,23,13.0,999.9,76.1,*,62.1,*,0.31,E,999.9,10000,2020
63740099999,2020-05-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.6,24,61.7,24,9999.9,0,999.9,0,6.1,24,5.8,24,13.0,999.9,73.4,*,59.9,*,0.28,E,999.9,10000,2020
63740099999,2020-05-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,60.1,24,9999.9,0,999.9,0,6.8,24,5.8,24,11.1,999.9,73.4,*,58.5,*,0.0,I,999.9,0,2020
63740099999,2020-05-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.2,24,60.6,24,9999.9,0,999.9,0,6.5,24,5.5,24,11.1,999.9,77.0,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-05-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.1,24,59.7,24,9999.9,0,999.9,0,7.2,24,5.9,24,13.0,999.9,80.6,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-05-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",70.4,24,60.2,24,9999.9,0,999.9,0,6.5,24,6.7,24,12.0,999.9,82.4,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-05-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.1,24,62.5,24,9999.9,0,999.9,0,6.2,24,5.7,24,15.0,999.9,77.0,*,62.6,*,0.51,E,999.9,10010,2020
63740099999,2020-05-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,24,62.1,24,9999.9,0,999.9,0,5.9,24,5.6,24,15.9,999.9,77.0,*,62.6,*,0.31,E,999.9,10000,2020
63740099999,2020-05-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.9,24,59.4,24,9999.9,0,999.9,0,7.2,24,5.7,24,13.0,999.9,75.2,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-05-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.5,24,57.8,24,9999.9,0,999.9,0,6.5,24,4.3,24,9.9,999.9,75.6,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-05-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,56.4,24,9999.9,0,999.9,0,6.6,24,5.0,24,9.9,999.9,77.2,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-05-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.5,24,60.0,24,9999.9,0,999.9,0,6.5,24,6.2,24,11.1,999.9,77.0,*,59.0,*,99.99, ,999.9,10010,2020
63740099999,2020-05-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.2,24,59.4,24,9999.9,0,999.9,0,6.3,24,5.2,24,9.9,999.9,73.4,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-05-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,57.9,24,9999.9,0,999.9,0,6.2,24,4.6,24,8.9,999.9,77.0,*,57.2,*,0.0,I,999.9,0,2020
63740099999,2020-05-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.6,24,57.1,24,9999.9,0,999.9,0,6.5,24,4.5,24,28.9,999.9,75.2,*,57.2,*,0.0,I,999.9,0,2020
63740099999,2020-05-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.6,24,59.4,24,9999.9,0,999.9,0,6.5,24,5.6,24,9.9,999.9,75.2,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-05-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.1,24,57.6,24,9999.9,0,999.9,0,6.7,24,6.1,24,9.9,999.9,77.4, ,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-05-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.4,24,59.2,24,9999.9,0,999.9,0,6.2,24,4.8,24,9.9,999.9,78.8,*,59.0,*,0.0,I,999.9,100000,2020
63740099999,2020-05-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.3,24,60.2,24,9999.9,0,999.9,0,6.5,24,4.7,24,9.9,999.9,79.2,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-05-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",68.7,24,59.2,24,9999.9,0,999.9,0,6.3,24,5.0,24,9.9,999.9,79.2,*,60.1,*,0.0,I,999.9,0,2020
63740099999,2020-05-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.7,24,58.1,24,9999.9,0,999.9,0,7.1,24,5.3,24,9.9,999.9,78.8,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-05-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,53.2,24,9999.9,0,999.9,0,6.4,24,5.3,24,12.0,999.9,78.8,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-05-31,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.9,23,53.5,23,9999.9,0,999.9,0,7.0,23,6.4,22,11.1,999.9,78.8,*,50.0,*,0.0,I,999.9,100000,2020
63740099999,2020-06-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",67.1,24,56.7,24,9999.9,0,999.9,0,7.0,24,7.1,24,12.0,999.9,77.0,*,57.2,*,0.0,I,999.9,0,2020
63740099999,2020-06-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,55.6,24,9999.9,0,999.9,0,6.9,24,6.0,24,8.9,999.9,77.0,*,51.8,*,0.0,I,999.9,0,2020
63740099999,2020-06-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.9,24,56.5,24,9999.9,0,999.9,0,6.5,24,5.5,24,11.1,999.9,75.2,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-06-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.7,23,54.6,23,9999.9,0,999.9,0,7.3,23,5.8,23,11.1,999.9,78.8,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-06-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.9,24,54.8,24,9999.9,0,999.9,0,6.7,24,5.3,24,13.0,999.9,80.8,*,51.8,*,0.0,I,999.9,0,2020
63740099999,2020-06-06,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.7,24,54.8,24,9999.9,0,999.9,0,6.5,24,5.9,24,9.9,999.9,78.8,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-06-07,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.8,24,56.8,24,9999.9,0,999.9,0,7.2,24,5.9,24,12.0,15.9,78.8,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-06-08,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.3,24,58.9,24,9999.9,0,999.9,0,6.7,24,6.1,24,9.9,999.9,69.8,*,60.8,*,0.0,I,999.9,0,2020
63740099999,2020-06-09,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.8,16,57.0,16,9999.9,0,999.9,0,7.4,16,4.7,16,9.9,999.9,75.2,*,59.0,*,99.99, ,999.9,10000,2020
63740099999,2020-06-10,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",62.8,23,59.8,23,9999.9,0,999.9,0,5.5,23,4.1,23,8.9,999.9,68.0,*,59.0,*,1.14,G,999.9,10000,2020
63740099999,2020-06-11,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.6,22,59.6,22,9999.9,0,999.9,0,6.5,22,5.4,22,14.0,999.9,77.0,*,56.7,*,0.0,G,999.9,10000,2020
63740099999,2020-06-12,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.4,24,59.1,24,9999.9,0,999.9,0,6.5,24,6.1,24,13.0,999.9,77.0,*,55.4,*,0.2,G,999.9,10010,2020
63740099999,2020-06-13,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.7,20,60.4,20,9999.9,0,999.9,0,6.8,20,4.1,20,9.9,999.9,73.6,*,59.0,*,0.03,G,999.9,10010,2020
63740099999,2020-06-14,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.2,24,59.3,24,9999.9,0,999.9,0,6.6,24,7.0,24,13.0,999.9,70.2,*,59.0,*,0.94,G,999.9,10000,2020
63740099999,2020-06-15,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",62.4,24,57.1,24,9999.9,0,999.9,0,6.6,24,5.7,24,9.9,999.9,66.2,*,59.0,*,0.0,G,999.9,0,2020
63740099999,2020-06-16,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.1,24,56.7,24,9999.9,0,999.9,0,6.5,24,5.6,24,9.9,999.9,69.8,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-06-17,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.1,24,55.9,24,9999.9,0,999.9,0,6.5,24,5.8,24,12.0,999.9,73.4,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-06-18,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.5,24,55.2,24,9999.9,0,999.9,0,6.5,24,5.8,24,11.1,999.9,73.4,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-06-19,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.6,24,56.1,24,9999.9,0,999.9,0,6.2,24,5.5,24,8.9,999.9,75.2,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-06-20,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.3,24,57.6,24,9999.9,0,999.9,0,8.0,24,6.1,24,13.0,999.9,75.4,*,57.2,*,0.0,I,999.9,0,2020
63740099999,2020-06-21,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.5,17,59.5,17,9999.9,0,999.9,0,7.5,17,5.8,17,11.1,999.9,73.4,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-06-22,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",66.1,24,59.5,24,9999.9,0,999.9,0,6.5,24,5.4,24,11.1,999.9,77.0,*,59.0,*,0.31,E,999.9,10000,2020
63740099999,2020-06-23,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.8,24,57.7,24,9999.9,0,999.9,0,6.2,24,5.3,24,8.9,999.9,75.2,*,55.4,*,99.99, ,999.9,10000,2020
63740099999,2020-06-24,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.2,24,57.3,24,9999.9,0,999.9,0,7.0,24,4.8,24,11.1,17.1,77.0,*,53.6,*,0.0,I,999.9,0,2020
63740099999,2020-06-25,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",62.9,24,54.4,24,9999.9,0,999.9,0,6.2,24,5.6,24,8.9,999.9,75.2,*,51.8,*,0.0,I,999.9,0,2020
63740099999,2020-06-26,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.5,24,54.5,24,9999.9,0,999.9,0,7.0,24,6.0,24,12.0,999.9,75.2,*,50.0,*,0.0,I,999.9,0,2020
63740099999,2020-06-27,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.7,24,57.6,24,9999.9,0,999.9,0,7.2,24,4.7,24,8.9,999.9,77.0,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-06-28,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",65.9,24,56.0,24,9999.9,0,999.9,0,6.6,24,4.9,24,12.0,999.9,77.0,*,55.4,*,0.0,I,999.9,100000,2020
63740099999,2020-06-29,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.8,24,53.1,24,9999.9,0,999.9,0,7.1,24,5.9,24,9.9,999.9,75.2,*,51.8,*,0.0,I,999.9,0,2020
63740099999,2020-06-30,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.2,24,51.0,24,9999.9,0,999.9,0,6.4,24,4.6,24,8.9,999.9,77.0,*,47.7,*,0.0,I,999.9,0,2020
63740099999,2020-07-01,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.2,24,55.5,24,9999.9,0,999.9,0,6.7,24,6.2,24,9.9,999.9,69.8,*,52.9,*,0.0,I,999.9,0,2020
63740099999,2020-07-02,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",64.5,24,55.8,24,9999.9,0,999.9,0,6.2,24,5.1,24,9.9,999.9,71.6,*,59.0,*,0.0,I,999.9,0,2020
63740099999,2020-07-03,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.5,24,54.6,24,9999.9,0,999.9,0,6.7,24,5.9,24,11.1,999.9,71.6,*,55.4,*,0.0,I,999.9,0,2020
63740099999,2020-07-04,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.3,24,53.5,24,9999.9,0,999.9,0,6.5,24,5.7,24,11.1,999.9,75.2,*,48.2,*,0.0,I,999.9,0,2020
63740099999,2020-07-05,-1.319239,36.927775,1623.66,"NAIROBI JKIA, KE",63.6,24,54.7,24,9999.9,0,999.9,0,6.7,24,5.4,24,8.9,999.9,71.6,*,57.2,*,0.0,I,999.9,0,2020
